Enabled,Catalog ID,Full Product Name,Label Name,Amount,Unit,Vial mL,Label Type,Label Size,Template File,Form Text,Storage Temp,Material Color,Visual Type,Base Vial Asset,Diluent,Concentration,Dose Range,Dose Units,QR URL Override,QR Value,QR Enabled,Mascot Enabled,Brand Gap Chars,Company Name,Header Company,Legal Line 1,Legal Line 2,Legal Line 3,Label Output Stem,Website Output Stem,Source,Notes
TRUE,UD-0143,HHB（HEALTHY HAIR SKIN NAILS BLEND）,HHHSNB,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HHHSNB|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HHHSNB_10MG_40x20_Catalog,HHHSNB_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0144,HMG,HMG,75,IU,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HMG|75IU|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HMG_75IU_40x20_Catalog,HMG_75IU_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0145,Human Blend: L-Arginine 110mg/10ml L-Ornithin 110m,HBL110MG10MLL110,0,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|HBL110MG10MLL110|0MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HBL110MG10MLL110_0MG_40x20_Catalog,HBL110MG10MLL110_0MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0146,Humanin,HUMANIN,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|HUMANIN|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,HUMANIN_10MG_40x20_Catalog,HUMANIN_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0147,IGF-1 LR3,IGF-1 LR3,0.1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.1 mL,1 mg/mL,,,,UD|IGF-1 LR3|0.1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IGF_1_LR3_0_1MG_40x20_Catalog,IGF_1_LR3_0_1MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,"HAZARD: Systemic hypoglycemia risk, amplified by the long half-life. 0.1 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably."
TRUE,UD-0148,IGF-1 LR3,IGF-1 LR3,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.4 mL,2.5 mg/mL,,,,UD|IGF-1 LR3|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IGF_1_LR3_1MG_40x20_Catalog,IGF_1_LR3_1MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,"HAZARD: Systemic hypoglycemia risk, amplified by the long half-life. 0.4 mL is below the ~0.5 mL floor for wetting the cake and drawing a dose reliably."
TRUE,UD-0149,IGF-1LR3,IGF-1LR3,0.1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|IGF-1LR3|0.1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IGF_1LR3_0_1MG_40x20_Catalog,IGF_1LR3_0_1MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0150,IGF-1LR3,IGF-1LR3,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|IGF-1LR3|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IGF_1LR3_1MG_40x20_Catalog,IGF_1LR3_1MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0151,Ipamorelin,IPAMORELIN,0.5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.5 mL,1 mg/mL,,,,UD|IPAMORELIN|0.5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IPAMORELIN_0_5MG_40x20_Catalog,IPAMORELIN_0_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0152,Ipamorelin,IPAMORELIN,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,1 mg/mL,,,,UD|IPAMORELIN|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IPAMORELIN_1MG_40x20_Catalog,IPAMORELIN_1MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0153,Ipamorelin,IPAMORELIN,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,1 mg/mL,,,,UD|IPAMORELIN|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IPAMORELIN_2MG_40x20_Catalog,IPAMORELIN_2MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0154,Ipamorelin,IPAMORELIN,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|IPAMORELIN|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IPAMORELIN_5MG_40x20_Catalog,IPAMORELIN_5MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0155,Ipamorelin,IPAMORELIN,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|IPAMORELIN|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,IPAMORELIN_10MG_40x20_Catalog,IPAMORELIN_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0156,Kisspeptin-10,KISSPEPTIN-10,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|KISSPEPTIN-10|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KISSPEPTIN_10_5MG_40x20_Catalog,KISSPEPTIN_10_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0157,Kisspeptin-10,KISSPEPTIN-10,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|KISSPEPTIN-10|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KISSPEPTIN_10_10MG_40x20_Catalog,KISSPEPTIN_10_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0158,Kisspetin-10,KISSPETIN-10,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|KISSPETIN-10|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KISSPETIN_10_5MG_40x20_Catalog,KISSPETIN_10_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0159,Kisspetin-10,KISSPETIN-10,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|KISSPETIN-10|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KISSPETIN_10_10MG_40x20_Catalog,KISSPETIN_10_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0160,KLOW,KLOW,80,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,3 mL,26.67 mg/mL total,,,,UD|KLOW|80MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KLOW_80MG_40x20_Catalog,KLOW_80MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,Blend of 4 peptides - see Blend Composition tab for per-component mg/mL. Total mg/mL is not the working number for a blend. Source held two contradicting rows (diluent 10x apart); resolved to a single 3 mL vial.
TRUE,UD-0161,KLOW(GHK-Cu 50mg+BPC157 10mg+TB500 10mg+KPV 10mg),KLOW,80,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,COBALT BLUE,COBALT BLUE CAKE,UD_3mL_Blue_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|KLOW|80MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KLOW_80MG_40x20_Catalog,KLOW_80MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0162,KPV,KPV,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|KPV|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KPV_5MG_40x20_Catalog,KPV_5MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0163,KPV,KPV,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|KPV|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KPV_10MG_40x20_Catalog,KPV_10MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0164,KPV,KPV,30,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,3 mL,10 mg/mL,,,,UD|KPV|30MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,KPV_30MG_40x20_Catalog,KPV_30MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0165,L-carnitine,L-CARNITINE,200,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|200MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_200MG_40x20_Catalog,L_CARNITINE_200MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0166,L-carnitine,L-CARNITINE,400,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|400MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_400MG_40x20_Catalog,L_CARNITINE_400MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0167,L-carnitine,L-CARNITINE,600,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|600MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_600MG_40x20_Catalog,L_CARNITINE_600MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0168,L-carnitine,L-CARNITINE,1200,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|1200MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_1200MG_40x20_Catalog,L_CARNITINE_1200MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0169,L-carnitine,L-CARNITINE,2000,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|2000MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_2000MG_40x20_Catalog,L_CARNITINE_2000MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0170,L-carnitine,L-CARNITINE,5000,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|L-CARNITINE|5000MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,L_CARNITINE_5000MG_40x20_Catalog,L_CARNITINE_5000MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0171,LC526（FatBLaster),LC526（FATBLASTER),10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LC526（FATBLASTER)|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LC526_FATBLASTER_10MG_40x20_Catalog,LC526_FATBLASTER_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0172,Lemon bottle,LEMON BOTTLE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LEMON BOTTLE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LEMON_BOTTLE_10MG_40x20_Catalog,LEMON_BOTTLE_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0173,Lipo-c,LIPO-C,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LIPO-C|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LIPO_C_10MG_40x20_Catalog,LIPO_C_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0174,Lipo-C with B12,LIPO-C WITH B12,10,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_10mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LIPO-C WITH B12|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LIPO_C_WITH_B12_10MG_50x30_Catalog,LIPO_C_WITH_B12_10MG_10mL_Website,peptide-master-list / extended list,
TRUE,UD-0175,Lipo-C without B12,LIPO-C WITHOUT B12,10,MG,10,CATALOG,50x30,UD_Catalog_50x30mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_10mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LIPO-C WITHOUT B12|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LIPO_C_WITHOUT_B12_10MG_50x30_Catalog,LIPO_C_WITHOUT_B12_10MG_10mL_Website,peptide-master-list / extended list,
TRUE,UD-0176,Liraglutide,LIRAGLUTIDE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|LIRAGLUTIDE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LIRAGLUTIDE_5MG_40x20_Catalog,LIRAGLUTIDE_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0177,Liraglutide,LIRAGLUTIDE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|LIRAGLUTIDE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LIRAGLUTIDE_10MG_40x20_Catalog,LIRAGLUTIDE_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0178,LL-37,LL-37,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|LL-37|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LL_37_5MG_40x20_Catalog,LL_37_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0179,LL-37,LL-37,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|LL-37|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LL_37_10MG_40x20_Catalog,LL_37_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0180,LL37,LL37,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LL37|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LL37_5MG_40x20_Catalog,LL37_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0181,LL37,LL37,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|LL37|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,LL37_10MG_40x20_Catalog,LL37_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0182,Matrixyl,MATRIXYL,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|MATRIXYL|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MATRIXYL_10MG_40x20_Catalog,MATRIXYL_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0183,Mazdutide,MAZDUTIDE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|MAZDUTIDE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MAZDUTIDE_5MG_40x20_Catalog,MAZDUTIDE_5MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0184,Mazdutide,MAZDUTIDE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|MAZDUTIDE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MAZDUTIDE_10MG_40x20_Catalog,MAZDUTIDE_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0185,Melanotan,MELANOTAN,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|MELANOTAN|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MELANOTAN_10MG_40x20_Catalog,MELANOTAN_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0186,Melanotan 1,MELANOTAN 1,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|MELANOTAN 1|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MELANOTAN_1_10MG_40x20_Catalog,MELANOTAN_1_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0187,Melanotan 2,MELANOTAN 2,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|MELANOTAN 2|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MELANOTAN_2_10MG_40x20_Catalog,MELANOTAN_2_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0188,Melanotan I,MELANOTAN I,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|MELANOTAN I|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MELANOTAN_I_10MG_40x20_Catalog,MELANOTAN_I_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0189,Melanotan II,MELANOTAN II,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|MELANOTAN II|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,MELANOTAN_II_10MG_40x20_Catalog,MELANOTAN_II_10MG_3mL_Website,pER VIAL / Per Vial,HAZARD: Melanocytic lesion change and priapism reported; unregulated supply.
